State_UT,District_ID,Empowerment_Dimension,Female_Literacy_Percent,Female_LFPR_Percent,Girls_Secondary_Edu_Percent,Women_Bank_Account_Percent,Women_Digital_Access_Percent,Empowerment_Score,Data_Timestamp,Women_Educated_Per_Year,Women_Economic_Contributors,Women_Economic_Growth_Contribution_Percent,Women_Lack_of_Education_Percent,RealTime_Empowerment_Index,Risk_Level,Future_Empowerment_Index
Telangana,9008,Health,0.8327081770442608,0.9044761190297574,0.8591718343668735,0.25875000000000004,0.2946473236618309,0.754,2024-08-07 21:29:00,444226,98100,0.47090909090909083,0.8094678529461138,0.6328757711368468,Moderate Risk,0.6557329139939898
Telangana,5912,Education,0.4586146536634157,0.8352088022005499,0.3002600520104022,0.3347500000000001,0.9958312489578122,0.25,2024-08-07 23:17:00,195591,301185,0.9490909090909091,0.3231492361927145,0.5995578431594005,Moderate Risk,0.613010521879713
Rajasthan,2894,Safety,0.3510877719429857,0.4921230307576894,0.19763952790558126,0.5852499999999998,0.42754710688677666,0.611,2024-08-07 23:18:00,83879,179478,0.28727272727272735,0.303508477421521,0.3777755203124687,High Risk,0.40063266316961155
Bihar,6388,Health,0.3788447111777944,0.5818954738684672,0.24084816963392686,0.09025000000000016,0.4152076038019009,0.338,2024-08-08 00:18:00,461807,158178,0.9963636363636365,0.2672486150747021,0.42437974427434694,Moderate Risk,0.4472368871314898
Rajasthan,6398,Economic,0.9739934983745933,0.7711927981995499,0.5579115823164633,0.9372500000000001,0.2771385692846423,0.299,2024-08-08 00:27:00,201040,92159,0.5763636363636363,0.5719321806278329,0.6665403235952455,Moderate Risk,0.6859698238274464
Odisha,3539,Health,0.06101525381345341,0.8562140535133782,0.07381476295259048,0.014750000000000263,0.3051525762881441,0.689,2024-08-08 00:40:00,582941,124933,0.8672727272727272,0.206311901964076,0.3406473251149099,High Risk,0.3635044679720529
Tamil Nadu,3788,Digital Inclusion,0.039009752438109446,0.9204801200300075,0.4794958991798359,0.6507499999999999,0.4927463731865933,0.49,2024-08-08 02:13:00,508984,228097,0.09272727272727274,0.43797213362430765,0.444740221598018,Moderate Risk,0.46759736445516104
West Bengal,1947,Economic,0.20505126281570396,0.03100775193798444,0.24784956991398288,0.16849999999999987,0.7450391862597966,0.59,2024-08-08 06:16:00,130519,294770,0.5563636363636364,0.3701527614571094,0.3319948812497448,High Risk,0.35485202410688754
Bihar,1902,Education,0.9574893723430855,0.38084521130282567,0.13342668533706747,0.039750000000000174,0.49641487410371843,0.525,2024-08-08 07:52:00,140097,106047,0.5290909090909091,0.17189860668121548,0.386987951265546,High Risk,0.4087751837879622
Telangana,2908,Health,0.6929232308077018,0.9609902475618903,0.9091818363672737,0.7982500000000003,0.8094047023511756,0.789,2024-08-08 08:19:00,83278,349279,0.36,0.7968776229645795,0.7610896628646602,Low Risk,0.7838053417843902
Rajasthan,9991,Education,0.9857464366091522,0.8502125531382845,0.8569713942788559,0.30174999999999996,0.361347340336835,0.942,2024-08-08 09:52:00,146997,93666,0.9454545454545454,0.808292764814504,0.7299678620903111,Low Risk,0.7477183711461467
Kerala,3515,Safety,0.5783945986496624,0.45986496624156037,0.6161232246449291,0.6317499999999998,0.15341003835250955,0.925,2024-08-08 11:06:00,593952,230401,0.4236363636363636,0.5212355212355213,0.48348781610864944,Moderate Risk,0.5063449589657925
Odisha,5135,Education,0.9542385596399101,0.6161540385096274,0.006801360272054469,0.7217500000000001,0.6429881607470401,0.663,2024-08-08 13:44:00,363464,330314,0.4127272727272727,0.07151250629511507,0.48945312831300286,Moderate Risk,0.5117047626501583
Karnataka,4248,Safety,0.4933733433358338,0.9924981245311326,0.7035407081416285,0.1987500000000002,0.3366683341670835,0.522,2024-08-08 16:29:00,422261,37767,0.9727272727272726,0.6103743495047843,0.6154188760582481,Moderate Risk,0.6336334296966577
Bihar,5560,Digital Inclusion,0.7061765441360337,0.47536884221055253,0.6995399079815963,0.3165,0.7443721860930465,0.616,2024-08-08 19:57:00,584589,280078,0.7672727272727272,0.6701359744838006,0.6256237403111081,Moderate Risk,0.648480883168251
Uttar Pradesh,4568,Safety,0.14328582145536384,0.33708427106776695,0.921984396879376,0.71475,0.3970318492579622,0.883,2024-08-08 20:22:00,119523,14802,0.8072727272727274,0.8495887191539365,0.595856826441019,Moderate Risk,0.618713969298162
West Bengal,5407,Safety,0.6311577894473617,0.9442360590147536,0.5693138627725545,0.9805000000000001,0.7563781890945472,0.323,2024-08-08 20:35:00,121308,90943,0.7854545454545455,0.5014268927312406,0.7383524769307147,Low Risk,0.7612096197878577
Kerala,2929,Health,0.2925731432858212,0.4938734683670917,0.3728745749149831,0.6327500000000001,0.11105552776388194,0.466,2024-08-08 20:44:00,534228,46113,0.5509090909090909,0.4255497733758604,0.4113693683738185,Moderate Risk,0.4342265112309614
Rajasthan,4173,Education,0.7084271067766941,0.16304076019004743,0.3534706941388279,0.4737500000000001,0.10521927630481909,0.063,2024-08-08 22:10:00,308575,170788,0.4763636363636363,0.40926640926640934,0.3842196975772049,High Risk,0.4070768404343477
Maharashtra,7084,Economic,0.8887221805451362,0.7816954238559639,0.8421684336867372,0.6145,0.9279639819909954,0.237,2024-08-09 00:23:00,308206,242492,0.8636363636363636,0.8443847574282357,0.8232958773062046,Low Risk,0.8461530201633476
Karnataka,5612,Digital Inclusion,0.4998749687421855,0.5781445361340334,0.5661132226445289,0.831,0.8362514590628648,0.073,2024-08-09 03:15:00,482882,210067,0.6909090909090909,0.5287896592244419,0.6472975623881637,Moderate Risk,0.6701547052453065
Telangana,4672,Education,0.6654163540885221,0.7891972993248313,0.4480896179235847,0.7432500000000002,0.5752876438219109,0.698,2024-08-09 04:42:00,249755,110267,0.7036363636363636,0.4371327849588721,0.6231442948220121,Moderate Risk,0.6460014376791551
Tamil Nadu,1243,Health,0.506626656664166,0.5801450362590648,0.48349669933986816,0.9925000000000002,0.028180757045189297,0.81,2024-08-09 05:27:00,517718,175720,0.6836363636363636,0.512674164848078,0.5410370968275329,Moderate Risk,0.5638942396846758
Kerala,1717,Digital Inclusion,0.03850962740685171,0.4461115278819705,0.5593118623724744,0.9015000000000004,0.7225279306319826,0.209,2024-08-09 08:10:00,365649,305097,0.5418181818181818,0.4824576128923955,0.5274623918576938,Moderate Risk,0.5503195347148367
Uttar Pradesh,8227,Health,0.24931232808202064,0.700425106276569,0.23284656931386283,0.09149999999999991,0.6484909121227279,0.568,2024-08-09 09:53:00,477076,120848,0.35818181818181827,0.34883330535504453,0.3756557199045775,High Risk,0.39851286276172043
Uttar Pradesh,5481,Education,0.3470867716929231,0.23905976494123526,0.5905181036207241,0.02675000000000005,0.838252459563115,0.826,2024-08-09 12:28:00,174332,170374,0.78,0.5303004868222261,0.47885251237717485,Moderate Risk,0.5017096552343178
Uttar Pradesh,8105,Economic,0.3815953988497123,0.03800950237559386,0.9503900780156034,0.35749999999999993,0.11238952809738201,0.679,2024-08-09 13:38:00,573805,26600,0.5745454545454546,0.9375524592915897,0.47885463159647657,Moderate Risk,0.5017117744536196
Tamil Nadu,9102,Safety,0.2520630157539385,0.2703175793948487,0.0824164832966593,0.7265000000000001,0.09704852426213106,0.606,2024-08-09 15:41:00,345623,202772,0.8836363636363637,0.11633372502937722,0.34690224162475986,High Risk,0.3697593844819026
Odisha,7153,Health,0.03475868967241813,0.9099774943735932,0.4764952990598119,0.39600000000000013,0.35250958812739697,0.197,2024-08-09 23:51:00,288099,34843,0.9418181818181818,0.41346315259358746,0.5035746293778557,Moderate Risk,0.5264317722349987
Tamil Nadu,4900,Education,0.9014753688422106,0.7951987996999248,0.012602520504100934,0.08050000000000002,0.2402868100717025,0.824,2024-08-10 00:00:00,486097,373693,0.22363636363636366,0.12942756421017299,0.3404467752806393,High Risk,0.3633039181377821
Telangana,9415,Economic,0.9874968742185546,0.09752438109527378,0.8245649129825965,0.31299999999999994,0.7953976988494246,0.519,2024-08-10 00:51:00,93870,195466,0.23636363636363636,0.6969951317777405,0.5644775193267465,Moderate Risk,0.581977965866953
Kerala,1599,Safety,0.8389597399349835,0.8279569892473118,0.5815163032606521,0.53125,0.14123728530932134,0.136,2024-08-10 01:56:00,529231,259122,0.3654545454545455,0.49370488500923293,0.5400113926022925,Moderate Risk,0.5628685354594353
Uttar Pradesh,8212,Education,0.6921730432608149,0.8347086771692922,0.3826765353070616,0.62825,0.4755711188927797,0.048,2024-08-10 02:36:00,106867,82853,0.8272727272727273,0.43343965083095526,0.6105845361048043,Moderate Risk,0.6334416789619474
Tamil Nadu,8372,Economic,0.8037009252313077,0.8969742435608901,0.4604920984196841,0.7202500000000001,0.38019009504752377,0.827,2024-08-10 04:49:00,586363,267699,0.28909090909090907,0.4388114822897432,0.5699299648057226,Moderate Risk,0.5927871076628654
Rajasthan,7554,Digital Inclusion,0.40010002500625164,0.24206051512878213,0.580116023204641,0.4977499999999999,0.8002334500583624,0.976,2024-08-10 05:35:00,461168,267161,0.4672727272727273,0.5689105254322646,0.5080633237290042,Moderate Risk,0.530920466586147
Kerala,8234,Digital Inclusion,0.595898974743686,0.47436859214803695,0.8255651130226045,0.8552499999999998,0.2559613139903284,0.652,2024-08-10 13:16:00,329671,386630,0.4436363636363636,0.7829444351183482,0.6048035418084811,Moderate Risk,0.627660684665624
West Bengal,2795,Digital Inclusion,0.5318829707426855,0.8802200550137533,0.5405081016203241,0.09125000000000005,0.6396531599132899,0.623,2024-08-10 14:55:00,484086,101385,0.5709090909090909,0.6132281349672654,0.5525216447380584,Moderate Risk,0.5753787875952014
Maharashtra,9401,Health,0.6456614153538385,0.7381845461365342,0.7677535507101421,0.4172500000000001,0.8731032182758044,0.175,2024-08-10 16:04:00,391288,65940,0.7345454545454545,0.6656034916904482,0.6917288109588889,Moderate Risk,0.7145859538160317
Rajasthan,8831,Digital Inclusion,0.059514878719679976,0.02375593898474615,0.9547909581916385,0.46875,0.6755044188761047,0.402,2024-08-10 17:35:00,276185,73346,0.54,0.9098539533322142,0.5188814497291976,Moderate Risk,0.5417385925863406
Kerala,5657,Economic,0.001000250062515473,0.39009752438109524,0.24584916983396687,0.8660000000000001,0.2761380690345172,0.559,2024-08-10 18:23:00,33836,211692,0.0490909090909091,0.250797381232164,0.2969961862335954,High Risk,0.3198533290907382
Karnataka,5599,Education,0.8519629907476869,0.4191047761940485,0.771354270854171,0.3570000000000002,0.45155911288977824,0.867,2024-08-10 21:07:00,300651,320472,0.49636363636363634,0.7021990935034413,0.5785062686503946,Moderate Risk,0.6013634115075377
Bihar,9262,Safety,0.4908727181795449,0.4226056514128531,0.7251450290058012,0.4597500000000001,0.6296481574120393,0.019,2024-08-10 21:53:00,556303,24362,0.13272727272727272,0.7330871243914722,0.5134051361612834,Moderate Risk,0.5362622790184263
West Bengal,1069,Safety,0.1587896974243561,0.7446861715428856,0.3696739347869573,0.10175000000000001,0.31965982991495745,0.952,2024-08-10 23:43:00,91216,390038,0.26181818181818184,0.41749202618767844,0.33912426309643096,High Risk,0.361981405953574
Telangana,1841,Digital Inclusion,0.290822705676419,0.9919979994998749,0.6841368273654733,0.7760000000000002,0.3938635984658996,0.512,2024-08-11 02:24:00,407067,154224,0.45999999999999996,0.58552962900789,0.5974786800022225,Moderate Risk,0.615764680073669
Tamil Nadu,9106,Health,0.5653913478369592,0.47961990497624396,0.45709141828365674,0.6692499999999999,0.7637151909287975,0.308,2024-08-11 03:07:00,55447,214920,0.13272727272727272,0.4443511834816184,0.5017351883192213,Moderate Risk,0.524592331176364
Odisha,5086,Digital Inclusion,0.2685671417854463,0.38384596149037253,0.3830766153230647,0.9077500000000001,0.46173086543271635,0.664,2024-08-11 03:08:00,537581,50732,0.5981818181818181,0.4690280342454256,0.4960257766369777,Moderate Risk,0.5188829194941205
Odisha,7155,Safety,0.009502375593898549,0.2808202050512628,0.5513102620524106,0.4507500000000002,0.23845255961313994,0.388,2024-08-11 04:00:00,522808,96814,0.6272727272727273,0.4910189692798389,0.37844672840903976,High Risk,0.4013038712661827
Kerala,3602,Safety,0.8619654913728434,0.4891222805701425,0.43708741748349667,0.8427500000000001,0.6658329164582292,0.946,2024-08-11 05:56:00,320859,290847,0.08181818181818182,0.39701191875104935,0.5393697437791348,Moderate Risk,0.5622268866362774
Karnataka,1923,Education,0.59264816204051,0.5268817204301075,0.6037207441488299,0.827,0.1278972819743205,0.316,2024-08-11 07:03:00,74814,390593,0.5309090909090909,0.6414302501259024,0.5500696070898229,Moderate Risk,0.5729267499469659
Kerala,7638,Digital Inclusion,0.8092023005751439,0.03100775193798444,0.6553310662132428,0.1322500000000002,0.5240953810238452,0.388,2024-08-11 07:58:00,144137,258090,0.6618181818181817,0.6629175759610543,0.4966603225042075,Moderate Risk,0.5195174653613504
Rajasthan,3543,Health,0.12703175793948485,0.2808202050512628,0.1134226845369074,0.2342500000000003,0.8892779723194929,0.309,2024-08-11 08:37:00,319109,216744,0.9654545454545455,0.24190028537854635,0.4074510643828914,Moderate Risk,0.4303082072400342
Bihar,6564,Education,0.6729182295573892,0.5966491622905725,0.8455691138227646,0.4425000000000001,0.48190762047690516,0.648,2024-08-11 12:15:00,418192,115427,0.8963636363636364,0.7132784958871915,0.6641694654854942,Moderate Risk,0.6870266083426372
Telangana,1942,Safety,0.4226056514128531,0.3373343335833958,0.6267253450690138,0.49075,0.7643821910955476,0.812,2024-08-11 12:58:00,373866,223504,0.42000000000000004,0.5608527782440826,0.5175214713435562,Moderate Risk,0.540378614200699
Maharashtra,8247,Economic,0.5318829707426855,0.36759189797449354,0.7951590318063613,0.6920000000000002,0.5846256461564115,0.452,2024-08-11 13:53:00,161491,234487,0.2709090909090909,0.8291086117173073,0.5816110356151929,Moderate Risk,0.6044681784723358
Odisha,6482,Education,0.35608902225556394,0.1847961990497624,0.9873974794958993,0.5385000000000004,0.7633816908454226,0.543,2024-08-11 18:16:00,218658,330142,0.6854545454545453,0.97314084270606,0.6412513971153221,Moderate Risk,0.664108539972465
Odisha,6557,Economic,0.13178294573643412,0.3445861465366341,0.7453490698139629,0.0970000000000002,0.4122061030515257,0.584,2024-08-11 19:07:00,553029,16008,0.6036363636363636,0.6365620278663757,0.4244460938058995,Moderate Risk,0.4473032366630425
Odisha,2549,Digital Inclusion,0.37459364841210285,0.3313328332083021,0.4450890178035607,0.6804999999999999,0.2619643154910788,0.416,2024-08-11 19:19:00,570735,210006,0.6127272727272728,0.4203458116501596,0.4466504141846395,Moderate Risk,0.4695075570417824
Uttar Pradesh,9329,Digital Inclusion,0.016754188547136728,0.23305826456614154,0.062612522504501,0.7000000000000002,0.3883608470902118,0.166,2024-08-11 19:25:00,591140,221095,0.1072727272727273,0.0844384757428237,0.2274995751033632,High Risk,0.2503567179605059
Karnataka,5378,Safety,0.1355338834708677,0.18379594898724683,0.8953790758151632,0.13600000000000012,0.6038019009504753,0.954,2024-08-11 19:49:00,384863,308312,0.08363636363636362,0.8831626657713614,0.417329976947354,Moderate Risk,0.440187119804497
Bihar,9402,Health,0.6294073518379597,0.07001750437609405,0.004400880176035238,0.5495000000000001,0.12656328164082042,0.172,2024-08-11 20:20:00,571911,89924,0.6490909090909092,0.05875440658049358,0.2982477619574732,High Risk,0.32110490481461584
Kerala,6683,Economic,0.7554388597149284,0.891722930732683,0.6407281456291258,0.48550000000000004,0.5097548774387194,0.622,2024-08-11 20:20:00,192198,350164,0.6581818181818182,0.5699177438307874,0.6444634822182946,Moderate Risk,0.6673206250754375
Telangana,9237,Digital Inclusion,0.7376844211052762,0.8734683670917729,0.03580716143228646,0.8037500000000004,0.623311655827914,0.519,2024-08-11 21:35:00,219562,352589,0.5854545454545454,0.06261541044149743,0.5317273659076133,Moderate Risk,0.5545845087647561
Maharashtra,7256,Safety,0.8714678669667415,0.20780195048762184,0.7783556711342268,0.27,0.7383691845922961,0.669,2024-08-12 05:18:00,244844,59015,0.5436363636363637,0.7404733926473057,0.5928720613520794,Moderate Risk,0.6157292042092223
Kerala,3599,Education,0.7996999249812449,0.3313328332083021,0.21904380876175233,0.6737500000000001,0.7120226780056694,0.154,2024-08-12 06:23:00,471218,243822,0.3618181818181818,0.3414470370992111,0.491302066267766,Moderate Risk,0.5141592091249086
Telangana,1668,Digital Inclusion,0.5381345336334082,0.8312078019504876,0.8981796359271856,0.5195000000000003,0.30148407537101884,0.586,2024-08-12 06:24:00,470696,364597,0.49818181818181817,0.7753902971294275,0.6231540231704781,Moderate Risk,0.6460111660276212
Odisha,8270,Health,0.8824706176544135,0.39984996249062255,0.8875775155031007,0.16675000000000018,0.5162581290645322,0.262,2024-08-12 06:31:00,561239,137782,0.7309090909090908,0.8072855464159813,0.6273001231482488,Moderate Risk,0.6501572660053917
West Bengal,5659,Safety,0.9389847461865464,0.12678169542385598,0.5639127825565113,0.31925000000000003,0.25112556278139064,0.69,2024-08-12 08:55:00,534090,212315,0.9545454545454545,0.5368474064126239,0.5273496639866261,Moderate Risk,0.550206806843769
Tamil Nadu,3707,Health,0.14128532133033245,0.5431357839459864,0.7175435087017406,0.45475,0.059863264965816176,0.06,2024-08-12 14:20:00,146931,262924,0.7309090909090908,0.7478596609031392,0.48504951867944374,Moderate Risk,0.5079066615365867
West Bengal,8706,Economic,0.04176044011002755,0.3500875218804701,0.048209641928385616,0.7704999999999997,0.8437552109388028,0.334,2024-08-12 16:22:00,343919,51379,0.9600000000000001,0.15796541883498416,0.4531826048132386,Moderate Risk,0.4760397476703814
Odisha,5224,Safety,0.8602150537634405,0.3813453363340835,0.2934586917383477,0.44025000000000003,0.39169584792396195,0.969,2024-08-12 16:34:00,408996,333009,0.24363636363636368,0.3260030216551957,0.419514902150199,Moderate Risk,0.44237204500734173
Karnataka,2742,Health,0.03850962740685171,0.999749937484371,0.03880776155231047,0.9297500000000003,0.0805402701350676,0.652,2024-08-12 18:05:00,521484,316992,0.9163636363636364,0.1049185831794528,0.4440914023030986,Moderate Risk,0.46126998266247415
